	Speaker_1	Speaker_2	Utterance_1	Utterance_2	Utterance_3	Emotion_1	Emotion_2	Emotion_3	dialog_state	labels	utterance	context	sent	emo_label	raw_text
3827	Monica	Chandler	Are you okay?	Yeah! Totally! Totally, and you?	Great! It s so amazing! I mean, last time Dr. Roger came over, I was	neutral	joy	joy	[1, 0, 1]	0	Are you okay? Great! It s so amazing! I mean, last time Dr. Roger came over, I was	Yeah! Totally! Totally, and you?	Are you okay? Yeah! Totally! Totally, and you? Great! It s so amazing! I mean, last time Dr. Roger came over, I was	['neutral', 'joy', 'joy']	[['Monica', 'Are you okay?'], ['Chandler', 'Yeah! Totally! Totally, and you?'], ['Monica', 'Great! It s so amazing! I mean, last time Dr. Roger came over, I was']]
3828	Chandler	Monica	Yeah! Totally! Totally, and you?	Great! It s so amazing! I mean, last time Dr. Roger came over, I was	I bet he can.	joy	joy	neutral	[1, 0, 1]	0	Yeah! Totally! Totally, and you? I bet he can.	Great! It s so amazing! I mean, last time Dr. Roger came over, I was	Yeah! Totally! Totally, and you? Great! It s so amazing! I mean, last time Dr. Roger came over, I was I bet he can.	['joy', 'joy', 'neutral']	[['Chandler', 'Yeah! Totally! Totally, and you?'], ['Monica', 'Great! It s so amazing! I mean, last time Dr. Roger came over, I was'], ['Chandler', 'I bet he can.']]
3829	Monica	Chandler	Great! It s so amazing! I mean, last time Dr. Roger came over, I was	I bet he can.	Y know, I don t have an appointment, but I sure could use a physical.  Are you sure you re okay?	joy	neutral	neutral	[1, 0, 1]	0	Great! It s so amazing! I mean, last time Dr. Roger came over, I was Y know, I don t have an appointment, but I sure could use a physical.  Are you sure you re okay?	I bet he can.	Great! It s so amazing! I mean, last time Dr. Roger came over, I was I bet he can. Y know, I don t have an appointment, but I sure could use a physical.  Are you sure you re okay?	['joy', 'neutral', 'neutral']	[['Monica', 'Great! It s so amazing! I mean, last time Dr. Roger came over, I was'], ['Chandler', 'I bet he can.'], ['Monica', 'Y know, I don t have an appointment, but I sure could use a physical.  Are you sure you re okay?']]
3830	Chandler	Monica	I bet he can.	Y know, I don t have an appointment, but I sure could use a physical.  Are you sure you re okay?	Oh yeah! Yeah! Don t worry about me, I ll be fine!	neutral	neutral	sadness	[1, 0, 1]	0	I bet he can. Oh yeah! Yeah! Don t worry about me, I ll be fine!	Y know, I don t have an appointment, but I sure could use a physical.  Are you sure you re okay?	I bet he can. Y know, I don t have an appointment, but I sure could use a physical.  Are you sure you re okay? Oh yeah! Yeah! Don t worry about me, I ll be fine!	['neutral', 'neutral', 'sadness']	[['Chandler', 'I bet he can.'], ['Monica', 'Y know, I don t have an appointment, but I sure could use a physical.  Are you sure you re okay?'], ['Chandler', 'Oh yeah! Yeah! Don t worry about me, I ll be fine!']]
3831	Chandler	Janice	Yeah, but what if it's not? What if there    is a reason why we can't have a baby?	Oh, Chandler, look. You and Monica are meant to have children.    I am sure it's gonna be just fine.	oh, oh, yeah, ok, thanks.	fear	neutral	joy	[1, 0, 1]	0	Yeah, but what if it's not? What if there    is a reason why we can't have a baby? oh, oh, yeah, ok, thanks.	Oh, Chandler, look. You and Monica are meant to have children.    I am sure it's gonna be just fine.	Yeah, but what if it's not? What if there    is a reason why we can't have a baby? Oh, Chandler, look. You and Monica are meant to have children.    I am sure it's gonna be just fine. oh, oh, yeah, ok, thanks.	['fear', 'neutral', 'joy']	"[['Chandler', ""Yeah, but what if it's not? What if there    is a reason why we can't have a baby?""], ['Janice', ""Oh, Chandler, look. You and Monica are meant to have children.    I am sure it's gonna be just fine.""], ['Chandler', 'oh, oh, yeah, ok, thanks.']]"
3832	Chandler	Janice	I guess I was just so worried about having to...    come here and do... 'that'...	What, you can do it in the parking lot of a Taco Bell, but you    can't do it at a doctor's office?	"It was a ""Wendy's!!    """	sadness	anger	anger	[1, 0, 1]	0	"I guess I was just so worried about having to...    come here and do... 'that'... It was a ""Wendy's!!    """	What, you can do it in the parking lot of a Taco Bell, but you    can't do it at a doctor's office?	"I guess I was just so worried about having to...    come here and do... 'that'... What, you can do it in the parking lot of a Taco Bell, but you    can't do it at a doctor's office? It was a ""Wendy's!!    """	['sadness', 'anger', 'anger']	"[['Chandler', ""I guess I was just so worried about having to...    come here and do... 'that'...""], ['Janice', ""What, you can do it in the parking lot of a Taco Bell, but you    can't do it at a doctor's office?""], ['Chandler', 'It was a ""Wendy\'s!!    ""']]"
3833	Chandler	Ross	So, you stole my joke, and you stole my money.	Well, I was going to stick it in the ATM, but now I think I ll show the sexy teller that I am a published writer.	Well, she is going to know that you stole the joke.	anger	neutral	anger	[1, 0, 1]	0	So, you stole my joke, and you stole my money. Well, she is going to know that you stole the joke.	Well, I was going to stick it in the ATM, but now I think I ll show the sexy teller that I am a published writer.	So, you stole my joke, and you stole my money. Well, I was going to stick it in the ATM, but now I think I ll show the sexy teller that I am a published writer. Well, she is going to know that you stole the joke.	['anger', 'neutral', 'anger']	[['Chandler', 'So, you stole my joke, and you stole my money.'], ['Ross', 'Well, I was going to stick it in the ATM, but now I think I ll show the sexy teller that I am a published writer.'], ['Chandler', 'Well, she is going to know that you stole the joke.']]
3834	Ross	Chandler	Well, I was going to stick it in the ATM, but now I think I ll show the sexy teller that I am a published writer.	Well, she is going to know that you stole the joke.	Oh, what are you going to do, follow me down there?	neutral	anger	anger	[1, 0, 1]	0	Well, I was going to stick it in the ATM, but now I think I ll show the sexy teller that I am a published writer. Oh, what are you going to do, follow me down there?	Well, she is going to know that you stole the joke.	Well, I was going to stick it in the ATM, but now I think I ll show the sexy teller that I am a published writer. Well, she is going to know that you stole the joke. Oh, what are you going to do, follow me down there?	['neutral', 'anger', 'anger']	[['Ross', 'Well, I was going to stick it in the ATM, but now I think I ll show the sexy teller that I am a published writer.'], ['Chandler', 'Well, she is going to know that you stole the joke.'], ['Ross', 'Oh, what are you going to do, follow me down there?']]
3835	Chandler	Ross	Well, she is going to know that you stole the joke.	Oh, what are you going to do, follow me down there?	Yeah!	anger	anger	anger	[1, 0, 1]	0	Well, she is going to know that you stole the joke. Yeah!	Oh, what are you going to do, follow me down there?	Well, she is going to know that you stole the joke. Oh, what are you going to do, follow me down there? Yeah!	['anger', 'anger', 'anger']	[['Chandler', 'Well, she is going to know that you stole the joke.'], ['Ross', 'Oh, what are you going to do, follow me down there?'], ['Chandler', 'Yeah!']]
3836	Ross	Chandler	Oh, what are you going to do, follow me down there?	Yeah!	Well, I m not going to go now anyway .	anger	anger	neutral	[1, 0, 1]	0	Oh, what are you going to do, follow me down there? Well, I m not going to go now anyway .	Yeah!	Oh, what are you going to do, follow me down there? Yeah! Well, I m not going to go now anyway .	['anger', 'anger', 'neutral']	[['Ross', 'Oh, what are you going to do, follow me down there?'], ['Chandler', 'Yeah!'], ['Ross', 'Well, I m not going to go now anyway .']]
3837	Chandler	Ross	Yeah!	Well, I m not going to go now anyway .	Okay .	anger	neutral	neutral	[1, 0, 1]	0	Yeah! Okay .	Well, I m not going to go now anyway .	Yeah! Well, I m not going to go now anyway . Okay .	['anger', 'neutral', 'neutral']	[['Chandler', 'Yeah!'], ['Ross', 'Well, I m not going to go now anyway .'], ['Chandler', 'Okay .']]
3838	Joey	Gunther	Ah, Gunther, I can t pay for this right now because I m not working, so I ve had to cut down on some luxuries like uh, payin  for stuff.	Well, if you want, you can work here.	Uh, I don t know.	neutral	neutral	neutral	[1, 0, 1]	1	Ah, Gunther, I can t pay for this right now because I m not working, so I ve had to cut down on some luxuries like uh, payin  for stuff. Uh, I don t know.	Well, if you want, you can work here.	Ah, Gunther, I can t pay for this right now because I m not working, so I ve had to cut down on some luxuries like uh, payin  for stuff. Well, if you want, you can work here. Uh, I don t know.	['neutral', 'neutral', 'neutral']	[['Joey', 'Ah, Gunther, I can t pay for this right now because I m not working, so I ve had to cut down on some luxuries like uh, payin  for stuff.'], ['Gunther', 'Well, if you want, you can work here.'], ['Joey', 'Uh, I don t know.']]
3839	Joey	Gunther	And to go from that to this, I just  Plus, I d have to wait on all my friends.	Okay, but the money s good, plus you get to stare at Rachel as much as you want.	What?!	sadness	neutral	surprise	[1, 0, 1]	1	And to go from that to this, I just  Plus, I d have to wait on all my friends. What?!	Okay, but the money s good, plus you get to stare at Rachel as much as you want.	And to go from that to this, I just  Plus, I d have to wait on all my friends. Okay, but the money s good, plus you get to stare at Rachel as much as you want. What?!	['sadness', 'neutral', 'surprise']	[['Joey', 'And to go from that to this, I just  Plus, I d have to wait on all my friends.'], ['Gunther', 'Okay, but the money s good, plus you get to stare at Rachel as much as you want.'], ['Joey', 'What?!']]
3840	Joey	Gunther	What?!	Flexible hours.	Maybe I could be a waiter. Could I use the phone?	surprise	neutral	neutral	[1, 0, 1]	1	What?! Maybe I could be a waiter. Could I use the phone?	Flexible hours.	What?! Flexible hours. Maybe I could be a waiter. Could I use the phone?	['surprise', 'neutral', 'neutral']	[['Joey', 'What?!'], ['Gunther', 'Flexible hours.'], ['Joey', 'Maybe I could be a waiter. Could I use the phone?']]
3841	Chandler	Phoebe	I have no name.	All right, so, what are we supposed to call you?	Okay uh, for now, temporarily, you can call me, Clint.	neutral	neutral	neutral	[1, 0, 1]	0	I have no name. Okay uh, for now, temporarily, you can call me, Clint.	All right, so, what are we supposed to call you?	I have no name. All right, so, what are we supposed to call you? Okay uh, for now, temporarily, you can call me, Clint.	['neutral', 'neutral', 'neutral']	[['Chandler', 'I have no name.'], ['Phoebe', 'All right, so, what are we supposed to call you?'], ['Chandler', 'Okay uh, for now, temporarily, you can call me, Clint.']]
3842	Chandler	Joey	Okay uh, for now, temporarily, you can call me, Clint.	No way are you cool enough to pull of Clint.	Okay, so what name am I cool enough to pull off?	neutral	disgust	surprise	[1, 0, 1]	0	Okay uh, for now, temporarily, you can call me, Clint. Okay, so what name am I cool enough to pull off?	No way are you cool enough to pull of Clint.	Okay uh, for now, temporarily, you can call me, Clint. No way are you cool enough to pull of Clint. Okay, so what name am I cool enough to pull off?	['neutral', 'disgust', 'surprise']	[['Chandler', 'Okay uh, for now, temporarily, you can call me, Clint.'], ['Joey', 'No way are you cool enough to pull of Clint.'], ['Chandler', 'Okay, so what name am I cool enough to pull off?']]
3843	Chandler	Phoebe	Okay, so what name am I cool enough to pull off?	Umm, Gene.	It s Clint. It s Clint!	surprise	neutral	anger	[1, 0, 1]	0	Okay, so what name am I cool enough to pull off? It s Clint. It s Clint!	Umm, Gene.	Okay, so what name am I cool enough to pull off? Umm, Gene. It s Clint. It s Clint!	['surprise', 'neutral', 'anger']	[['Chandler', 'Okay, so what name am I cool enough to pull off?'], ['Phoebe', 'Umm, Gene.'], ['Chandler', 'It s Clint. It s Clint!']]
3844	Phoebe	Larry	Umm, do health inspectors work on commission?	No, bribes.	It's okay to laugh right?	neutral	neutral	joy	[1, 0, 1]	0	Umm, do health inspectors work on commission? It's okay to laugh right?	No, bribes.	Umm, do health inspectors work on commission? No, bribes. It's okay to laugh right?	['neutral', 'neutral', 'joy']	"[['Phoebe', 'Umm, do health inspectors work on commission?'], ['Larry', 'No, bribes.'], ['Phoebe', ""It's okay to laugh right?""]]"
3845	Joey	Rachel	Look, it's not that big of a deal, so Monica and Chandler are doing it.	I can't believe you would say that!	Sorry. Monica and Chandler are making love.	neutral	sadness	neutral	[1, 0, 1]	1	Look, it's not that big of a deal, so Monica and Chandler are doing it. Sorry. Monica and Chandler are making love.	I can't believe you would say that!	Look, it's not that big of a deal, so Monica and Chandler are doing it. I can't believe you would say that! Sorry. Monica and Chandler are making love.	['neutral', 'sadness', 'neutral']	"[['Joey', ""Look, it's not that big of a deal, so Monica and Chandler are doing it.""], ['Rachel', ""I can't believe you would say that!""], ['Joey', 'Sorry. Monica and Chandler are making love.']]"
3846	Rachel	Joey	I can't believe you would say that!	Sorry. Monica and Chandler are making love.	No! I mean come on! This is a	sadness	neutral	anger	[1, 0, 1]	0	I can't believe you would say that! No! I mean come on! This is a	Sorry. Monica and Chandler are making love.	I can't believe you would say that! Sorry. Monica and Chandler are making love. No! I mean come on! This is a	['sadness', 'neutral', 'anger']	"[['Rachel', ""I can't believe you would say that!""], ['Joey', 'Sorry. Monica and Chandler are making love.'], ['Rachel', 'No! I mean come on! This is a']]"
3847	Joey	Rachel	Sorry. Monica and Chandler are making love.	No! I mean come on! This is a	I don't know.	neutral	anger	neutral	[1, 0, 1]	1	Sorry. Monica and Chandler are making love. I don't know.	No! I mean come on! This is a	Sorry. Monica and Chandler are making love. No! I mean come on! This is a I don't know.	['neutral', 'anger', 'neutral']	"[['Joey', 'Sorry. Monica and Chandler are making love.'], ['Rachel', 'No! I mean come on! This is a'], ['Joey', ""I don't know.""]]"
3848	Rachel	Joey	No! I mean come on! This is a	I don't know.	Is he romantic with her?	anger	neutral	joy	[1, 0, 1]	0	No! I mean come on! This is a Is he romantic with her?	I don't know.	No! I mean come on! This is a I don't know. Is he romantic with her?	['anger', 'neutral', 'joy']	"[['Rachel', 'No! I mean come on! This is a'], ['Joey', ""I don't know.""], ['Rachel', 'Is he romantic with her?']]"
